class_name,image_id,edge_rho,p
Cardiomegaly,2a3def0aa2b27bea4235348e5d4cf345,0.19264198132822705,0.0
Cardiomegaly,2a6d1ced2d75a229ea936e5f2dbbbe32,0.6338119682826512,0.0
Cardiomegaly,2bcbeee6ac875c40fd3adc070a35f46b,0.44179232983224614,0.0
Cardiomegaly,2c3979232fe659fb46d4ca12263e75d0,0.5694291025818078,0.0
Cardiomegaly,2cd31f05e3d0a2ebdf33e7a90fdc95ac,0.4015827925710009,0.0
Cardiomegaly,2d6c36cb32352b891ef90fb11f3215f7,0.6563882570121374,0.0
Cardiomegaly,2e37a70ea49570b31cb4b83e5a109a7e,0.4922970890899073,0.0
Cardiomegaly,2e6afc683a445f6e88ab4a101618f718,0.5670532389984493,0.0
Cardiomegaly,2f4f119515e7a3c9b76c704caf75976f,0.4371813009139357,0.0
Cardiomegaly,3115c1b6368f91b45f691edbd63f1a78,0.4797473199728817,0.0
Cardiomegaly,315749c6f7397c42913f97db8388f4c2,0.5494734760647979,0.0
Cardiomegaly,3167f8c1907895bbfcd0effb6b25ce5a,0.5351223804927026,0.0
Cardiomegaly,31873abb42a5af56c33d1681971d014b,0.7070719659767305,0.0
Cardiomegaly,325fece9273ff0bf0ea08a42fe24626d,0.5814388798403257,0.0
Cardiomegaly,3283c0e38a77249f38ca0c949862726a,0.5107226524204549,0.0
Cardiomegaly,330b3939ea1fe042ad347e8d02abc393,0.7236133694897484,0.0
Cardiomegaly,33403064ce25caa5fda270e6158c6b03,0.5614083611874086,0.0
Cardiomegaly,3368f56c5e66bc4f6111b5cf5d701f30,0.14510951924209736,0.0
Cardiomegaly,33b032af243d6b7db06155b99964cbd2,0.7045966721755564,0.0
Cardiomegaly,34557d39d42d74a3355d509f340cfc8a,0.5503564172318965,0.0
Cardiomegaly,345639c3ba00cacecffade02ebad61ba,0.38397948420256367,0.0
Cardiomegaly,359d3ca7c71e4d786af7380c78fea10d,0.5946979112559022,0.0
Cardiomegaly,368befaff55745e30b3f200b298b2fd6,0.32801712287240387,0.0
Cardiomegaly,39095bfc67751891aebabdeeb8b89f5a,0.6717512462325842,0.0
Cardiomegaly,3a9cdb601e0845a3e6b45c808fb75bc4,0.5612610114364379,0.0
Cardiomegaly,3f59f95dab9548ad6cbbd7eec034bd57,0.46711838714774273,0.0
Cardiomegaly,3fd0af8df0d247cb4d3c4a89fad6936d,0.6467819386579504,0.0
Cardiomegaly,3fd3aa2d64f365c666ce7de3d5352226,0.5188692250962097,0.0
Cardiomegaly,3fe37d132711f84805405defb3673681,0.5596624619926083,0.0
Cardiomegaly,4016b176eaf40d514b0559a0aeb48f21,0.6104013989006224,0.0
Cardiomegaly,40365f729045dde403d39546afc573a2,0.5516610987469984,0.0
Cardiomegaly,41cee81dbe9886a56b6c3ee56fb23448,0.4048459792900833,0.0
Cardiomegaly,41fb428a3813d4efe0f1031d9bff16df,0.6492717593121834,0.0
Cardiomegaly,42288fde1946f3c9261a97405741979c,0.4748693108202138,0.0
Cardiomegaly,42d2ad470aec5b121fb71822abcecd69,0.6268801556162525,0.0
Cardiomegaly,430e3d75b2b3924e82d5fcf9bec84e8b,0.7254431171033346,0.0
Cardiomegaly,43d5a4a18c3228cf1060d24a9407036c,0.6450859495944535,0.0
Cardiomegaly,4500dc880a0978a7a1f91a0be2756806,0.40092549366449287,0.0
Cardiomegaly,457e53f750c2f152033022e7918cc296,0.4698338051352448,0.0
Cardiomegaly,458dac26200d54d8be49a43e001dc7da,0.6752724819692963,0.0
Cardiomegaly,46ddca654164928e6c422e3e2eb24f9e,0.6583424988777126,0.0
Cardiomegaly,47b5f7251d5c95b57e1fd1263587c2bb,0.3196751409069583,0.0
Cardiomegaly,48bb4ad46a1a86fd959ddb23e5bf3618,0.26650682845351753,0.0
Cardiomegaly,48c44319fb3ad32555821ee0c74e6719,0.5436653543597814,0.0
Cardiomegaly,497a208d6060186f0bf3d7ebcf57fc02,0.492890169139167,0.0
Cardiomegaly,4a24da485b9550c8df8b19caff945cdc,0.2127749194715906,0.0
Cardiomegaly,4b56bc6d22b192f075f13231419dfcc8,0.3985998097548653,0.0
Cardiomegaly,4ba445edf32750faf59f06cb09f1ed93,0.5816342588186716,0.0
Cardiomegaly,4c4a83fb016a133dcc7a868e7eb229e7,0.5756439381061014,0.0
Cardiomegaly,4ce311cd58824cdd3b6ca3e0878bb9c1,0.588100040629695,0.0
Cardiomegaly,4ddc546539907c6884564c6711e6e8f6,0.3899303326638609,0.0
Cardiomegaly,4de285a2425fae1e19bb809500afb721,0.18780030447481447,0.0
Cardiomegaly,4e1c7c8139ca923967f318edb0fec0e6,0.41309793923629157,0.0
Cardiomegaly,4f15e82336d2e7505d4c9d757d6b1e68,0.6174277738343116,0.0
Cardiomegaly,51422a086cffde581d437b25a71f2b20,0.6348987410159825,0.0
Cardiomegaly,5156d69e540648eb952371ec5c80bc81,0.17874112063258005,0.0
Cardiomegaly,52951d7de2485aba8ed62629eee4d254,0.5953154266998688,0.0
Cardiomegaly,5308d2b6f06e98bd8e7c16ed6124aff1,0.17243970975567988,0.0
Cardiomegaly,53b894bd3ec511ae4bec7b5b47ce260a,0.6200535062791287,0.0
Cardiomegaly,543278633eea00a31aa950d65ad504c3,0.6502809795625948,0.0
Cardiomegaly,54c0150631b47cb729930541e54f3deb,0.6646848769445356,0.0
Cardiomegaly,54d7976f3b2da92eafd691971f78ea2b,0.5095887009128396,0.0
Cardiomegaly,55a6f35d1fc71adbb833ae726a42e46e,0.44605991112017895,0.0
Cardiomegaly,56ff7fcebb05ad791d43e5b043f7d405,0.466707822350571,0.0
Cardiomegaly,575b98a9f9824d519937a776bd819cc4,0.2760303002237742,0.0
Cardiomegaly,57d5e49e640aef3fae44cdac47be5ba9,0.5807824138176333,0.0
Cardiomegaly,5895fa847d7ce6fbc0c1ad1ca998b613,0.19280334337915087,0.0
Cardiomegaly,59a3b8e835e1468ba834b05256198d4b,0.6967238484201103,0.0
Cardiomegaly,5a80ba9453fa7f5833b04190e6f7dbf5,0.5687896709652106,0.0
Cardiomegaly,5b05df19287bc68ead3011b06492d5e9,0.5260001384324664,0.0
